Precinct	Votes	votes|Jerry Joyce	pct|Jerry Joyce	votes|Paul Vallas	pct|Paul Vallas	votes|Willie L. Wilson	pct|Willie L. Wilson	votes|Toni Preckwinkle	pct|Toni Preckwinkle	votes|William M. Daley	pct|William M. Daley	votes|Garry Mccarthy	pct|Garry Mccarthy	votes|Gery Chico	pct|Gery Chico	votes|Susana A. Mendoza	pct|Susana A. Mendoza	votes|Amara Enyia	pct|Amara Enyia	votes|La Shawn K. Ford	pct|La Shawn K. Ford	votes|Neal Sales-Griffin	pct|Neal Sales-Griffin	votes|Lori Lightfoot	pct|Lori Lightfoot	votes|Robert ''Bob'' Fioretti	pct|Robert ''Bob'' Fioretti	votes|John Kenneth Kozlar	pct|John Kenneth Kozlar
31039	168	3	1.79	6	3.57	7	4.17	40	23.81	22	13.10	6	3.57	4	2.38	23	13.69	21	12.50	3	1.79	0	0	33	19.64	0	0	0	0
31040	173	5	2.89	7	4.05	7	4.05	28	16.18	10	5.78	10	5.78	16	9.25	22	12.72	34	19.65	0	0	0	0	31	17.92	3	1.73	0	0
31041	152	6	3.95	2	1.32	11	7.24	24	15.79	25	16.45	5	3.29	6	3.95	50	32.89	13	8.55	0	0	1	0.66	9	5.92	0	0	0	0
32001	319	15	4.70	28	8.78	6	1.88	42	13.17	57	17.87	7	2.19	24	7.52	36	11.29	26	8.15	3	0.94	0	0	67	21.00	6	1.88	2	0.63
32002	279	14	5.02	19	6.81	1	0.36	28	10.04	54	19.35	9	3.23	11	3.94	15	5.38	34	12.19	3	1.08	0	0	90	32.26	1	0.36	0	0
32003	388	17	4.38	11	2.84	5	1.29	77	19.85	31	7.99	6	1.55	16	4.12	29	7.47	68	17.53	1	0.26	3	0.77	116	29.90	5	1.29	3	0.77
32004	313	10	3.19	15	4.79	6	1.92	45	14.38	60	19.17	5	1.60	18	5.75	13	4.15	26	8.31	1	0.32	5	1.60	100	31.95	7	2.24	2	0.64
32005	300	12	4.00	15	5.00	3	1.00	37	12.33	68	22.67	4	1.33	12	4.00	13	4.33	40	13.33	2	0.67	0	0	92	30.67	1	0.33	1	0.33
32006	296	6	2.03	17	5.74	3	1.01	50	16.89	43	14.53	4	1.35	10	3.38	32	10.81	15	5.07	0	0	4	1.35	111	37.50	0	0	1	0.34
32007	282	7	2.48	14	4.96	1	0.35	37	13.12	49	17.38	1	0.35	17	6.03	25	8.87	23	8.16	1	0.35	5	1.77	95	33.69	6	2.13	1	0.35
32008	322	12	3.73	19	5.90	2	0.62	24	7.45	74	22.98	5	1.55	18	5.59	23	7.14	35	10.87	2	0.62	3	0.93	101	31.37	2	0.62	2	0.62
32009	272	18	6.62	15	5.51	8	2.94	29	10.66	52	19.12	9	3.31	14	5.15	28	10.29	24	8.82	1	0.37	0	0	71	26.10	2	0.74	1	0.37
32010	310	13	4.19	29	9.35	7	2.26	24	7.74	81	26.13	10	3.23	10	3.23	24	7.74	30	9.68	3	0.97	1	0.32	72	23.23	3	0.97	3	0.97
32011	302	5	1.66	9	2.98	2	0.66	54	17.88	15	4.97	1	0.33	13	4.30	19	6.29	70	23.18	2	0.66	1	0.33	107	35.43	1	0.33	3	0.99
32012	264	10	3.79	9	3.41	6	2.27	57	21.59	27	10.23	2	0.76	9	3.41	25	9.47	44	16.67	3	1.14	1	0.38	65	24.62	4	1.52	2	0.76
32013	285	20	7.02	25	8.77	5	1.75	31	10.88	77	27.02	7	2.46	14	4.91	23	8.07	16	5.61	1	0.35	2	0.70	57	20.00	2	0.70	5	1.75
32014	353	3	0.85	13	3.68	0	0	83	23.51	24	6.80	5	1.42	12	3.40	31	8.78	51	14.45	3	0.85	2	0.57	122	34.56	3	0.85	1	0.28
32015	300	17	5.67	19	6.33	10	3.33	39	13.00	50	16.67	13	4.33	12	4.00	26	8.67	22	7.33	1	0.33	1	0.33	89	29.67	1	0.33	0	0
32016	304	17	5.59	18	5.92	5	1.64	37	12.17	41	13.49	9	2.96	10	3.29	33	10.86	33	10.86	2	0.66	1	0.33	94	30.92	1	0.33	3	0.99
32017	341	6	1.76	21	6.16	6	1.76	80	23.46	24	7.04	4	1.17	11	3.23	20	5.87	52	15.25	0	0	0	0	115	33.72	1	0.29	1	0.29
32018	290	14	4.83	18	6.21	6	2.07	15	5.17	109	37.59	5	1.72	19	6.55	13	4.48	14	4.83	0	0	2	0.69	74	25.52	0	0	1	0.34
32019	291	12	4.12	19	6.53	3	1.03	30	10.31	66	22.68	7	2.41	13	4.47	29	9.97	25	8.59	1	0.34	0	0	83	28.52	2	0.69	1	0.34
32020	309	8	2.59	15	4.85	6	1.94	70	22.65	20	6.47	0	0	14	4.53	30	9.71	48	15.53	2	0.65	0	0	93	30.10	3	0.97	0	0
32021	382	12	3.14	29	7.59	8	2.09	49	12.83	86	22.51	9	2.36	9	2.36	23	6.02	42	10.99	0	0	2	0.52	112	29.32	0	0	1	0.26
32022	412	8	1.94	19	4.61	7	1.70	72	17.48	39	9.47	7	1.70	15	3.64	38	9.22	63	15.29	3	0.73	1	0.24	137	33.25	2	0.49	1	0.24
32023	338	8	2.37	43	12.72	7	2.07	35	10.36	67	19.82	10	2.96	7	2.07	27	7.99	27	7.99	1	0.30	0	0	99	29.29	2	0.59	5	1.48
32024	210	13	6.19	12	5.71	5	2.38	26	12.38	49	23.33	12	5.71	16	7.62	13	6.19	11	5.24	0	0	2	0.95	46	21.90	4	1.90	1	0.48
32025	302	7	2.32	32	10.60	3	0.99	32	10.60	53	17.55	4	1.32	18	5.96	30	9.93	31	10.26	4	1.32	0	0	82	27.15	2	0.66	4	1.32
32026	384	8	2.08	18	4.69	3	0.78	85	22.14	49	12.76	5	1.30	11	2.86	30	7.81	63	16.41	3	0.78	1	0.26	107	27.86	0	0	1	0.26
32027	299	22	7.36	21	7.02	2	0.67	29	9.70	85	28.43	7	2.34	16	5.35	32	10.70	15	5.02	0	0	2	0.67	65	21.74	0	0	3	1.00
32028	330	7	2.12	11	3.33	7	2.12	68	20.61	23	6.97	5	1.52	14	4.24	23	6.97	84	25.45	1	0.30	0	0	87	26.36	0	0	0	0
32029	336	6	1.79	12	3.57	9	2.68	39	11.61	47	13.99	5	1.49	22	6.55	29	8.63	41	12.20	1	0.30	2	0.60	117	34.82	5	1.49	1	0.30
32030	296	23	7.77	27	9.12	4	1.35	18	6.08	93	31.42	9	3.04	20	6.76	25	8.45	4	1.35	0	0	0	0	71	23.99	1	0.34	1	0.34
32031	307	15	4.89	23	7.49	3	0.98	29	9.45	64	20.85	1	0.33	14	4.56	25	8.14	18	5.86	2	0.65	2	0.65	107	34.85	2	0.65	2	0.65
32032	332	3	0.90	20	6.02	2	0.60	31	9.34	69	20.78	7	2.11	16	4.82	30	9.04	23	6.93	2	0.60	3	0.90	124	37.35	2	0.60	0	0
32033	347	24	6.92	16	4.61	7	2.02	42	12.10	79	22.77	8	2.31	20	5.76	25	7.20	30	8.65	1	0.29	2	0.58	86	24.78	2	0.58	5	1.44
32034	292	13	4.45	18	6.16	7	2.40	44	15.07	42	14.38	6	2.05	11	3.77	17	5.82	32	10.96	5	1.71	1	0.34	91	31.16	4	1.37	1	0.34
32035	291	18	6.19	20	6.87	7	2.41	32	11.00	61	20.96	5	1.72	25	8.59	19	6.53	21	7.22	1	0.34	4	1.37	73	25.09	2	0.69	3	1.03
32036	317	8	2.52	16	5.05	3	0.95	28	8.83	67	21.14	4	1.26	11	3.47	19	5.99	26	8.20	1	0.32	0	0	130	41.01	2	0.63	2	0.63
32037	259	12	4.63	12	4.63	3	1.16	43	16.60	27	10.42	8	3.09	13	5.02	19	7.34	29	11.20	1	0.39	0	0	88	33.98	1	0.39	3	1.16
32038	265	12	4.53	12	4.53	8	3.02	36	13.58	49	18.49	10	3.77	17	6.42	27	10.19	20	7.55	1	0.38	0	0	69	26.04	2	0.75	2	0.75
32039	333	6	1.80	36	10.81	3	0.90	32	9.61	123	36.94	10	3.00	13	3.90	26	7.81	9	2.70	0	0	1	0.30	68	20.42	5	1.50	1	0.30
32040	355	19	5.35	25	7.04	3	0.85	43	12.11	66	18.59	6	1.69	15	4.23	34	9.58	28	7.89	2	0.56	1	0.28	107	30.14	4	1.13	2	0.56
32041	355	22	6.20	21	5.92	5	1.41	36	10.14	85	23.94	10	2.82	17	4.79	25	7.04	21	5.92	1	0.28	3	0.85	101	28.45	2	0.56	6	1.69
32042	248	10	4.03	11	4.44	3	1.21	28	11.29	83	33.47	4	1.61	9	3.63	21	8.47	16	6.45	4	1.61	1	0.40	57	22.98	1	0.40	0	0
32043	300	10	3.33	10	3.33	5	1.67	56	18.67	21	7.00	3	1.00	9	3.00	19	6.33	48	16.00	3	1.00	1	0.33	109	36.33	4	1.33	2	0.67
33001	366	16	4.37	9	2.46	4	1.09	61	16.67	32	8.74	8	2.19	17	4.64	60	16.39	45	12.30	0	0	1	0.27	108	29.51	5	1.37	0	0
33002	478	27	5.65	22	4.60	2	0.42	78	16.32	69	14.44	4	0.84	25	5.23	87	18.20	47	9.83	1	0.21	3	0.63	104	21.76	6	1.26	3	0.63
33003	494	12	2.43	19	3.85	8	1.62	82	16.60	34	6.88	12	2.43	27	5.47	58	11.74	68	13.77	9	1.82	2	0.40	156	31.58	1	0.20	6	1.21
33004	447	15	3.36	31	6.94	11	2.46	61	13.65	64	14.32	9	2.01	46	10.29	51	11.41	67	14.99	6	1.34	1	0.22	81	18.12	4	0.89	0	0
33005	323	12	3.72	17	5.26	6	1.86	38	11.76	51	15.79	13	4.02	25	7.74	37	11.46	42	13.00	2	0.62	0	0	75	23.22	3	0.93	2	0.62
33006	305	14	4.59	17	5.57	9	2.95	45	14.75	47	15.41	13	4.26	32	10.49	64	20.98	18	5.90	2	0.66	1	0.33	38	12.46	5	1.64	0	0
33007	392	16	4.08	18	4.59	17	4.34	65	16.58	55	14.03	6	1.53	18	4.59	52	13.27	57	14.54	2	0.51	2	0.51	82	20.92	2	0.51	0	0
33008	578	20	3.46	36	6.23	13	2.25	104	17.99	71	12.28	6	1.04	18	3.11	31	5.36	40	6.92	1	0.17	2	0.35	231	39.97	3	0.52	2	0.35
33009	425	30	7.06	32	7.53	11	2.59	63	14.82	65	15.29	12	2.82	20	4.71	54	12.71	27	6.35	3	0.71	0	0	102	24.00	4	0.94	2	0.47
33010	389	28	7.20	29	7.46	5	1.29	59	15.17	68	17.48	9	2.31	29	7.46	58	14.91	16	4.11	2	0.51	0	0	77	19.79	5	1.29	4	1.03
33011	409	12	2.93	25	6.11	5	1.22	67	16.38	62	15.16	14	3.42	31	7.58	59	14.43	33	8.07	3	0.73	1	0.24	90	22.00	4	0.98	3	0.73
33012	344	22	6.40	19	5.52	10	2.91	29	8.43	54	15.70	23	6.69	14	4.07	66	19.19	33	9.59	0	0	3	0.87	68	19.77	1	0.29	2	0.58
33013	340	11	3.24	10	2.94	7	2.06	58	17.06	48	14.12	9	2.65	26	7.65	46	13.53	55	16.18	1	0.29	0	0	66	19.41	3	0.88	0	0
33014	163	7	4.29	6	3.68	7	4.29	31	19.02	27	16.56	3	1.84	10	6.13	19	11.66	20	12.27	1	0.61	0	0	31	19.02	1	0.61	0	0
33015	346	12	3.47	10	2.89	5	1.45	68	19.65	33	9.54	12	3.47	17	4.91	48	13.87	44	12.72	2	0.58	1	0.29	91	26.30	3	0.87	0	0
33016	471	29	6.16	29	6.16	10	2.12	49	10.40	68	14.44	16	3.40	48	10.19	75	15.92	32	6.79	4	0.85	0	0	109	23.14	2	0.42	0	0
33017	389	20	5.14	18	4.63	9	2.31	68	17.48	29	7.46	22	5.66	26	6.68	66	16.97	27	6.94	3	0.77	3	0.77	93	23.91	4	1.03	1	0.26
33018	438	21	4.79	14	3.20	15	3.42	56	12.79	39	8.90	10	2.28	22	5.02	60	13.70	76	17.35	4	0.91	2	0.46	112	25.57	4	0.91	3	0.68
33019	371	10	2.70	16	4.31	9	2.43	53	14.29	48	12.94	8	2.16	36	9.70	57	15.36	36	9.70	1	0.27	1	0.27	90	24.26	4	1.08	2	0.54
33020	403	8	1.99	9	2.23	5	1.24	83	20.60	45	11.17	8	1.99	22	5.46	49	12.16	59	14.64	0	0	2	0.50	109	27.05	3	0.74	1	0.25
33021	379	19	5.01	12	3.17	4	1.06	66	17.41	46	12.14	11	2.90	28	7.39	58	15.30	48	12.66	2	0.53	1	0.26	75	19.79	5	1.32	4	1.06
33022	358	22	6.15	30	8.38	5	1.40	39	10.89	60	16.76	10	2.79	23	6.42	52	14.53	31	8.66	4	1.12	2	0.56	76	21.23	1	0.28	3	0.84
33023	420	9	2.14	17	4.05	6	1.43	67	15.95	49	11.67	5	1.19	24	5.71	55	13.10	47	11.19	2	0.48	2	0.48	136	32.38	1	0.24	0	0
33024	570	7	1.23	30	5.26	12	2.11	102	17.89	92	16.14	10	1.75	27	4.74	35	6.14	38	6.67	2	0.35	2	0.35	208	36.49	4	0.70	1	0.18
33025	432	15	3.47	30	6.94	7	1.62	63	14.58	61	14.12	13	3.01	27	6.25	59	13.66	35	8.10	4	0.93	3	0.69	111	25.69	3	0.69	1	0.23
33026	269	8	2.97	4	1.49	2	0.74	73	27.14	20	7.43	4	1.49	13	4.83	26	9.67	47	17.47	0	0	1	0.37	70	26.02	0	0	1	0.37
33027	371	12	3.23	14	3.77	12	3.23	61	16.44	38	10.24	9	2.43	20	5.39	43	11.59	50	13.48	3	0.81	1	0.27	107	28.84	0	0	1	0.27
33028	346	9	2.60	6	1.73	4	1.16	85	24.57	32	9.25	14	4.05	7	2.02	38	10.98	77	22.25	1	0.29	0	0	72	20.81	1	0.29	0	0
34001	267	9	3.37	5	1.87	75	28.09	62	23.22	21	7.87	2	0.75	6	2.25	10	3.75	34	12.73	1	0.37	0	0	39	14.61	3	1.12	0	0
34002	260	4	1.54	7	2.69	68	26.15	94	36.15	21	8.08	6	2.31	7	2.69	4	1.54	20	7.69	4	1.54	0	0	24	9.23	1	0.38	0	0
34003	238	2	0.84	9	3.78	66	27.73	52	21.85	24	10.08	0	0	5	2.10	5	2.10	23	9.66	7	2.94	2	0.84	41	17.23	2	0.84	0	0
34004	145	2	1.38	8	5.52	65	44.83	21	14.48	13	8.97	0	0	1	0.69	7	4.83	10	6.90	2	1.38	1	0.69	14	9.66	1	0.69	0	0
34005	203	3	1.48	4	1.97	54	26.60	56	27.59	20	9.85	2	0.99	6	2.96	7	3.45	19	9.36	3	1.48	0	0	28	13.79	1	0.49	0	0
34006	264	11	4.17	4	1.52	83	31.44	62	23.48	28	10.61	0	0	7	2.65	8	3.03	17	6.44	7	2.65	1	0.38	35	13.26	1	0.38	0	0
34007	289	5	1.73	3	1.04	79	27.34	83	28.72	35	12.11	2	0.69	6	2.08	11	3.81	25	8.65	1	0.35	2	0.69	37	12.80	0	0	0	0
34008	180	5	2.78	4	2.22	69	38.33	34	18.89	10	5.56	2	1.11	5	2.78	8	4.44	11	6.11	1	0.56	2	1.11	29	16.11	0	0	0	0
34009	170	3	1.76	3	1.76	64	37.65	33	19.41	14	8.24	0	0	6	3.53	5	2.94	19	11.18	2	1.18	0	0	18	10.59	1	0.59	2	1.18
34010	247	4	1.62	7	2.83	87	35.22	40	16.19	29	11.74	0	0	7	2.83	10	4.05	27	10.93	6	2.43	0	0	28	11.34	1	0.40	1	0.40
34011	166	2	1.20	1	0.60	53	31.93	38	22.89	12	7.23	3	1.81	6	3.61	6	3.61	18	10.84	3	1.81	0	0	21	12.65	3	1.81	0	0
34012	290	11	3.79	11	3.79	90	31.03	76	26.21	25	8.62	3	1.03	7	2.41	7	2.41	23	7.93	1	0.34	0	0	35	12.07	1	0.34	0	0
34013	239	9	3.77	9	3.77	82	34.31	51	21.34	27	11.30	0	0	7	2.93	8	3.35	16	6.69	4	1.67	1	0.42	23	9.62	2	0.84	0	0
34014	178	4	2.25	5	2.81	63	35.39	41	23.03	19	10.67	3	1.69	0	0	6	3.37	13	7.30	0	0	0	0	23	12.92	1	0.56	0	0
34015	196	6	3.06	1	0.51	81	41.33	47	23.98	17	8.67	1	0.51	6	3.06	3	1.53	16	8.16	0	0	0	0	18	9.18	0	0	0	0
34016	194	5	2.58	4	2.06	74	38.14	36	18.56	17	8.76	2	1.03	4	2.06	5	2.58	19	9.79	1	0.52	0	0	27	13.92	0	0	0	0
34017	294	14	4.76	5	1.70	100	34.01	71	24.15	23	7.82	0	0	5	1.70	11	3.74	25	8.50	3	1.02	2	0.68	35	11.90	0	0	0	0
34018	184	5	2.72	3	1.63	67	36.41	41	22.28	11	5.98	0	0	1	0.54	6	3.26	15	8.15	1	0.54	1	0.54	33	17.93	0	0	0	0
34019	253	10	3.95	6	2.37	79	31.23	54	21.34	30	11.86	0	0	6	2.37	6	2.37	23	9.09	5	1.98	1	0.40	31	12.25	2	0.79	0	0
34020	313	9	2.88	7	2.24	72	23.00	82	26.20	34	10.86	4	1.28	13	4.15	18	5.75	32	10.22	2	0.64	1	0.32	38	12.14	1	0.32	0	0
34021	299	13	4.35	10	3.34	70	23.41	80	26.76	32	10.70	0	0	9	3.01	13	4.35	26	8.70	9	3.01	0	0	33	11.04	3	1.00	1	0.33
34022	274	9	3.28	7	2.55	74	27.01	75	27.37	26	9.49	3	1.09	6	2.19	9	3.28	25	9.12	4	1.46	0	0	35	12.77	1	0.36	0	0
34023	195	5	2.56	2	1.03	57	29.23	51	26.15	9	4.62	1	0.51	5	2.56	4	2.05	30	15.38	6	3.08	0	0	25	12.82	0	0	0	0
34024	210	7	3.33	2	0.95	74	35.24	44	20.95	16	7.62	3	1.43	6	2.86	6	2.86	13	6.19	2	0.95	0	0	37	17.62	0	0	0	0
34025	349	12	3.44	13	3.72	101	28.94	78	22.35	25	7.16	2	0.57	8	2.29	8	2.29	37	10.60	9	2.58	1	0.29	50	14.33	5	1.43	0	0
34026	259	7	2.70	4	1.54	83	32.05	53	20.46	23	8.88	5	1.93	10	3.86	10	3.86	22	8.49	5	1.93	1	0.39	32	12.36	4	1.54	0	0
34027	193	2	1.04	4	2.07	57	29.53	49	25.39	18	9.33	1	0.52	5	2.59	10	5.18	21	10.88	1	0.52	1	0.52	22	11.40	1	0.52	1	0.52
34028	134	3	2.24	0	0	47	35.07	31	23.13	11	8.21	1	0.75	3	2.24	2	1.49	14	10.45	0	0	1	0.75	19	14.18	2	1.49	0	0
34029	187	5	2.67	3	1.60	62	33.16	35	18.72	15	8.02	3	1.60	11	5.88	3	1.60	9	4.81	7	3.74	0	0	32	17.11	2	1.07	0	0
34030	271	7	2.58	6	2.21	75	27.68	71	26.20	28	10.33	5	1.85	9	3.32	8	2.95	10	3.69	6	2.21	0	0	44	16.24	2	0.74	0	0
34031	199	4	2.01	3	1.51	74	37.19	41	20.60	22	11.06	0	0	7	3.52	4	2.01	23	11.56	1	0.50	1	0.50	18	9.05	1	0.50	0	0
34032	218	5	2.29	4	1.83	59	27.06	41	18.81	20	9.17	2	0.92	3	1.38	6	2.75	25	11.47	12	5.50	2	0.92	38	17.43	1	0.46	0	0
34033	184	3	1.63	3	1.63	52	28.26	37	20.11	21	11.41	3	1.63	9	4.89	10	5.43	21	11.41	3	1.63	1	0.54	21	11.41	0	0	0	0
34034	262	7	2.67	7	2.67	74	28.24	71	27.10	18	6.87	2	0.76	5	1.91	10	3.82	28	10.69	4	1.53	0	0	33	12.60	3	1.15	0	0
34035	272	4	1.47	9	3.31	87	31.99	61	22.43	19	6.99	3	1.10	8	2.94	9	3.31	35	12.87	9	3.31	0	0	28	10.29	0	0	0	0
34036	259	4	1.54	4	1.54	81	31.27	54	20.85	33	12.74	2	0.77	4	1.54	5	1.93	17	6.56	8	3.09	0	0	44	16.99	3	1.16	0	0
34037	128	1	0.78	4	3.13	51	39.84	25	19.53	7	5.47	0	0	4	3.13	5	3.91	11	8.59	1	0.78	0	0	15	11.72	4	3.13	0	0
34038	100	2	2.00	0	0	39	39.00	25	25.00	10	10.00	2	2.00	3	3.00	3	3.00	9	9.00	1	1.00	0	0	6	6.00	0	0	0	0
34039	144	6	4.17	3	2.08	49	34.03	33	22.92	9	6.25	5	3.47	2	1.39	6	4.17	11	7.64	0	0	0	0	20	13.89	0	0	0	0
34040	256	6	2.34	4	1.56	92	35.94	47	18.36	26	10.16	0	0	11	4.30	8	3.13	16	6.25	5	1.95	0	0	37	14.45	4	1.56	0	0
34041	155	8	5.16	6	3.87	37	23.87	36	23.23	13	8.39	1	0.65	4	2.58	5	3.23	16	10.32	7	4.52	0	0	21	13.55	1	0.65	0	0
34042	235	6	2.55	3	1.28	64	27.23	54	22.98	26	11.06	3	1.28	7	2.98	13	5.53	19	8.09	3	1.28	2	0.85	33	14.04	1	0.43	1	0.43
34043	266	10	3.76	6	2.26	78	29.32	65	24.44	23	8.65	1	0.38	9	3.38	7	2.63	20	7.52	7	2.63	0	0	39	14.66	1	0.38	0	0
34044	262	7	2.67	5	1.91	62	23.66	68	25.95	36	13.74	2	0.76	3	1.15	8	3.05	12	4.58	7	2.67	1	0.38	48	18.32	3	1.15	0	0
34045	253	10	3.95	4	1.58	64	25.30	56	22.13	28	11.07	3	1.19	8	3.16	11	4.35	22	8.70	3	1.19	0	0	41	16.21	3	1.19	0	0
34046	173	2	1.16	4	2.31	38	21.97	34	19.65	20	11.56	2	1.16	7	4.05	10	5.78	14	8.09	3	1.73	0	0	36	20.81	3	1.73	0	0
34047	210	6	2.86	12	5.71	62	29.52	36	17.14	25	11.90	2	0.95	3	1.43	5	2.38	18	8.57	3	1.43	0	0	36	17.14	2	0.95	0	0
34048	280	11	3.93	9	3.21	61	21.79	73	26.07	21	7.50	2	0.71	12	4.29	11	3.93	23	8.21	3	1.07	0	0	49	17.50	5	1.79	0	0
34049	239	13	5.44	6	2.51	58	24.27	48	20.08	28	11.72	4	1.67	10	4.18	8	3.35	32	13.39	2	0.84	0	0	30	12.55	0	0	0	0
34050	173	5	2.89	4	2.31	58	33.53	36	20.81	12	6.94	2	1.16	5	2.89	4	2.31	14	8.09	6	3.47	0	0	27	15.61	0	0	0	0
34051	277	10	3.61	13	4.69	73	26.35	56	20.22	31	11.19	1	0.36	14	5.05	6	2.17	29	10.47	2	0.72	1	0.36	41	14.80	0	0	0	0
34052	209	5	2.39	6	2.87	61	29.19	51	24.40	20	9.57	1	0.48	3	1.44	5	2.39	15	7.18	4	1.91	0	0	38	18.18	0	0	0	0
34053	127	3	2.36	2	1.57	42	33.07	27	21.26	9	7.09	0	0	6	4.72	5	3.94	11	8.66	1	0.79	2	1.57	18	14.17	1	0.79	0	0
35001	303	12	3.96	15	4.95	9	2.97	64	21.12	27	8.91	5	1.65	17	5.61	34	11.22	53	17.49	3	0.99	1	0.33	59	19.47	3	0.99	1	0.33
35002	388	12	3.09	15	3.87	7	1.80	86	22.16	29	7.47	11	2.84	15	3.87	27	6.96	27	6.96	3	0.77	2	0.52	149	38.40	2	0.52	3	0.77
35003	216	4	1.85	3	1.39	3	1.39	39	18.06	21	9.72	3	1.39	22	10.19	25	11.57	43	19.91	2	0.93	1	0.46	49	22.69	0	0	1	0.46
35004	283	13	4.59	10	3.53	12	4.24	44	15.55	32	11.31	4	1.41	25	8.83	40	14.13	42	14.84	6	2.12	2	0.71	52	18.37	1	0.35	0	0
35005	248	5	2.02	8	3.23	7	2.82	62	25.00	12	4.84	4	1.61	21	8.47	38	15.32	28	11.29	3	1.21	0	0	56	22.58	4	1.61	0	0
35006	251	4	1.59	9	3.59	4	1.59	58	23.11	24	9.56	7	2.79	15	5.98	41	16.33	35	13.94	4	1.59	1	0.40	43	17.13	5	1.99	1	0.40
35007	262	6	2.29	10	3.82	7	2.67	66	25.19	15	5.73	2	0.76	15	5.73	22	8.40	56	21.37	2	0.76	0	0	61	23.28	0	0	0	0
35008	283	5	1.77	9	3.18	8	2.83	79	27.92	18	6.36	10	3.53	14	4.95	29	10.25	45	15.90	1	0.35	0	0	61	21.55	4	1.41	0	0
35009	287	14	4.88	10	3.48	11	3.83	58	20.21	45	15.68	11	3.83	19	6.62	45	15.68	21	7.32	0	0	0	0	51	17.77	1	0.35	1	0.35
35010	378	4	1.06	9	2.38	6	1.59	88	23.28	30	7.94	2	0.53	7	1.85	25	6.61	71	18.78	3	0.79	0	0	131	34.66	2	0.53	0	0
35011	325	8	2.46	7	2.15	11	3.38	51	15.69	33	10.15	7	2.15	25	7.69	39	12.00	62	19.08	6	1.85	0	0	70	21.54	2	0.62	4	1.23
35012	152	5	3.29	1	0.66	6	3.95	28	18.42	15	9.87	2	1.32	15	9.87	49	32.24	18	11.84	0	0	0	0	11	7.24	2	1.32	0	0
35013	135	2	1.48	5	3.70	12	8.89	15	11.11	18	13.33	5	3.70	18	13.33	29	21.48	13	9.63	4	2.96	0	0	12	8.89	1	0.74	1	0.74
35014	187	14	7.49	1	0.53	10	5.35	31	16.58	38	20.32	7	3.74	15	8.02	30	16.04	15	8.02	1	0.53	0	0	22	11.76	1	0.53	2	1.07
35015	331	5	1.51	9	2.72	10	3.02	80	24.17	29	8.76	9	2.72	23	6.95	35	10.57	57	17.22	0	0	1	0.30	73	22.05	0	0	0	0
35016	154	9	5.84	12	7.79	1	0.65	21	13.64	26	16.88	3	1.95	20	12.99	41	26.62	9	5.84	0	0	0	0	11	7.14	0	0	1	0.65
35017	326	3	0.92	8	2.45	7	2.15	68	20.86	34	10.43	5	1.53	16	4.91	35	10.74	50	15.34	1	0.31	1	0.31	96	29.45	1	0.31	1	0.31
35018	178	7	3.93	7	3.93	3	1.69	17	9.55	24	13.48	7	3.93	24	13.48	44	24.72	20	11.24	0	0	0	0	22	12.36	1	0.56	2	1.12
35019	122	4	3.28	9	7.38	5	4.10	10	8.20	21	17.21	2	1.64	15	12.30	25	20.49	12	9.84	1	0.82	2	1.64	13	10.66	0	0	3	2.46
35020	221	13	5.88	4	1.81	5	2.26	28	12.67	31	14.03	2	0.90	18	8.14	37	16.74	32	14.48	0	0	0	0	48	21.72	3	1.36	0	0
35021	267	12	4.49	5	1.87	4	1.50	38	14.23	34	12.73	7	2.62	25	9.36	53	19.85	37	13.86	2	0.75	1	0.37	46	17.23	3	1.12	0	0
35022	316	8	2.53	11	3.48	6	1.90	56	17.72	30	9.49	7	2.22	12	3.80	32	10.13	46	14.56	1	0.32	2	0.63	99	31.33	6	1.90	0	0
35023	295	8	2.71	18	6.10	6	2.03	43	14.58	35	11.86	13	4.41	17	5.76	30	10.17	33	11.19	1	0.34	3	1.02	82	27.80	3	1.02	3	1.02
35024	280	13	4.64	19	6.79	6	2.14	39	13.93	31	11.07	12	4.29	18	6.43	52	18.57	30	10.71	2	0.71	1	0.36	51	18.21	5	1.79	1	0.36
35025	284	4	1.41	8	2.82	4	1.41	70	24.65	22	7.75	6	2.11	10	3.52	29	10.21	47	16.55	1	0.35	0	0	81	28.52	2	0.70	0	0
35026	254	14	5.51	10	3.94	3	1.18	41	16.14	27	10.63	5	1.97	23	9.06	40	15.75	34	13.39	0	0	0	0	54	21.26	2	0.79	1	0.39
35027	213	11	5.16	18	8.45	7	3.29	38	17.84	34	15.96	5	2.35	8	3.76	30	14.08	21	9.86	1	0.47	0	0	39	18.31	1	0.47	0	0
35028	288	10	3.47	10	3.47	3	1.04	48	16.67	31	10.76	2	0.69	16	5.56	26	9.03	38	13.19	2	0.69	0	0	99	34.38	1	0.35	2	0.69
35029	235	14	5.96	10	4.26	8	3.40	32	13.62	28	11.91	9	3.83	16	6.81	53	22.55	25	10.64	1	0.43	1	0.43	37	15.74	0	0	1	0.43
35030	242	15	6.20	9	3.72	7	2.89	24	9.92	40	16.53	7	2.89	14	5.79	60	24.79	21	8.68	2	0.83	1	0.41	41	16.94	1	0.41	0	0
35031	309	18	5.83	15	4.85	3	0.97	39	12.62	47	15.21	14	4.53	20	6.47	47	15.21	28	9.06	1	0.32	3	0.97	69	22.33	3	0.97	2	0.65
